ecosystem,habitat,notes,trophic_position,organ,species,genus,species1,original_study,name_of_data_extractor,study_number,date_data_extracted,data_from,source,common_name,dha,epa,ala,fa_id,matched_name2,genus_matched,hand_edited_genus,identified_to_genus,kingdom,class,order,family,phylum
Terrestrial,NA,Terrestrial plants,Producer,NA,Anacardium__occidentale,Anacardium,,Adeyeye et al 2011,Lily,2,24_06_20,Columbo et al 2017,NA,Cashew kernel,NA,NA,17.5,3547,Anacardium,Anacardium,,,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anacardium_occidentale,Anacardium,occidentale,Toschi et al 1993,Lily,2,24_06_20,Columbo et al 2017,NA,Cashew,NA,NA,0,3956,Anacardium,Anacardium,,,Plantae,Magnoliopsida,Sapindales,Anacardiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anagallis_arvensis,Anagallis,arvensis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,poor man's weather-glass,NA,NA,41,3576,Anagallis,Anagallis,,,Plantae,Magnoliopsida,Ericales,Primulaceae,NA
Marine,NA,Macrophytes,Producer,NA,Analipus__japonicus,Analipus,,Khotimchenko 1998,Lily,2,24_06_20,Columbo et al 2017,NA,Brown algae,0,8,6.3,2460,Analipus,Analipus,,,Chromista,Phaeophyceae,Ectocarpales,Chordariaceae,NA
Terrestrial,NA,NA,Producer,NA,Anaptychia_ciliaris,Anaptychia,ciliaris,Dembitsky et al 1992 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Lichen,0.84,4.98,14.08,3969,Anaptychia,Anaptychia,,,Fungi,Lecanoromycetes,Teloschistales,Physciaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anchusa_arvensis,Anchusa,arvensis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,annual bugloss,NA,NA,14.7,3577,Anchusa,Anchusa,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Terrestrial,NA,NA,Producer,NA,Anchusa_azurea,Anchusa,azurea,Morales et al. 2012,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Alkanet,0,0,64.7,4226,Anchusa,Anchusa,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anthemis_arvensis,Anthemis,arvensis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,scentless mayweed,NA,NA,0.2,3578,Anthemis,Anthemis,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anthriscus_caucalis,Anthriscus,caucalis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,burr chervil,NA,NA,0.2,3579,Anthriscus,Anthriscus,,,Plantae,Magnoliopsida,Apiales,Apiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Anthriscus_sylvestris,Anthriscus,sylvestris,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,wild beaked parsley,NA,NA,0.3,3580,Anthriscus,Anthriscus,,,Plantae,Magnoliopsida,Apiales,Apiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Apera_spica_venti,Apera,spica,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,looseŒæsilkyŒæbent,NA,NA,1.7,3581,Apera,Apera,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Aphanes_arvensis,Aphanes,arvensis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,parsley-piert,NA,NA,63.7,3582,Aphanes,Aphanes,,,Plantae,Magnoliopsida,Rosales,Rosaceae,NA
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,34.5,348,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,28.2,349,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,32.7,350,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_gracile,Aphanizomenon,gracile,Gugger2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,30.1,351,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_cf_gracile,Aphanizomenon,cf,Gugger2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0,0,28.5,352,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Cyanobacteria,0,0,34.5,480,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Cyanobacteria,0,0,28.2,481,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_sp,Aphanizomenon,sp,Gugger et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Cyanobacteria,0,0,32.7,482,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_gracile,Aphanizomenon,gracile,Gugger et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Cyanobacteria,0,0,30.1,483,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanizomenon_cf_gracile,Aphanizomenon,cf,Gugger et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Cyanobacteria,0,0,28.5,484,Aphanizomenon,Aphanizomenon,,,Bacteria,Cyanophyceae,Nostocales,Nostocaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanothece_sp,Aphanothece,sp,Wacker2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0.577416595,0,0,391,Aphanothece,Aphanothece,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Freshwater,NA,NA,Producer,NA,Aphanothece_sp,Aphanothece,sp,Wacker2002,NA,7,NA,Galloway and Winder 2015,NA,NA,0.54,0,0,392,Aphanothece,Aphanothece,,,Bacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Cyanobacteria
Marine,NA,Macrophytes,Producer,NA,Apoglossum_ruscifofium,Apoglossum,ruscifofium,Dembitsky et al 1991,Lily,2,24_06_20,Columbo et al 2017,NA,Red algae,0,5.8,2.1,2283,Apoglossum,Apoglossum,,,Plantae,Florideophyceae,Ceramiales,Delesseriaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis__thaliana,Arabidopsis,,Bender et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,Arabidopsis,NA,NA,48.8,3555,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis__thaliana,Arabidopsis,,Bender et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,Arabidopsis,NA,NA,51,3556,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis__thaliana,Arabidopsis,,Bender et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,Arabidopsis,NA,NA,54.4,3557,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis__thaliana,Arabidopsis,,Bender et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,Arabidopsis,NA,NA,28.8,3558,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis__thaliana,Arabidopsis,,Bender et al 2000,Lily,2,24_06_20,Columbo et al 2017,NA,Arabidopsis,NA,NA,36.9,3559,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arabidopsis_thaliana,Arabidopsis,thaliana,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,arabidopsis,NA,NA,16.2,3583,Arabidopsis,Arabidopsis,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arachis_hypogea,Arachis,hypogea,Dubois et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,Peanut,NA,NA,0.4,3796,Arachis,Arachis,,,Plantae,Magnoliopsida,Fabales,Fabaceae,NA
Terrestrial,NA,NA,Producer,NA,Sarsaparilla,Sarsaparilla,NA,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,41.57,3994,Aralia,Aralia,,,NA,NA,NA,NA,NA
Terrestrial,NA,NA,Producer,NA,Sarsaparilla,Sarsaparilla,NA,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,13.68,4034,Aralia,Aralia,,,NA,NA,NA,NA,NA
Terrestrial,NA,NA,Producer,NA,Araucaria_angustifolia,Araucaria,angustifolia,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,37.8,4111,Araucaria,Araucaria,,,Plantae,Pinopsida,Pinales,Araucariaceae,NA
Terrestrial,NA,NA,Producer,NA,Araucaria_cunninghamii,Araucaria,cunninghamii,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,2.5,4112,Araucaria,Araucaria,,,Plantae,Pinopsida,Pinales,Araucariaceae,NA
Terrestrial,NA,NA,Producer,NA,Araucaria_aruacana,Araucaria,aruacana,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,30.1,4113,Araucaria,Araucaria,,,Plantae,Pinopsida,Pinales,Araucariaceae,NA
Terrestrial,NA,NA,Producer,NA,Araucaria_luxurians,Araucaria,luxurians,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,30.2,4114,Araucaria,Araucaria,,,Plantae,Pinopsida,Pinales,Araucariaceae,NA
Terrestrial,NA,NA,Producer,NA,Araucaria_montana,Araucaria,montana,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,11.3,4115,Araucaria,Araucaria,,,Plantae,Pinopsida,Pinales,Araucariaceae,NA
Terrestrial,NA,NA,Producer,NA,Arbutus_unedo,Arbutus,unedo,Barros et al. 2010,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Strawberry tree,0,0,36.5,4203,Arbutus,Arbutus,,,Plantae,Magnoliopsida,Ericales,Ericaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arctium_lappa,Arctium,lappa,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,cocklebur,NA,NA,0.4,3584,Arctium,Arctium,,,Plantae,Magnoliopsida,Asterales,Asteraceae,NA
Terrestrial,NA,NA,Producer,NA,Bearberry,Bearberry,NA,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Berries,0,0,40.6,4008,Arctostaphylos,Arctostaphylos,,,NA,NA,NA,NA,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arenaria_serpyllifolia,Arenaria,serpyllifolia,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,thyme-leaved sandwort,NA,NA,0.6,3585,Arenaria,Arenaria,,,Plantae,Magnoliopsida,Caryophyllales,Caryophyllaceae,NA
Marine,NA,Macrophytes,Producer,NA,Arthrothamnus__kurilensis,Arthrothamnus,,Khotimchenko 1998,Lily,2,24_06_20,Columbo et al 2017,NA,Brown algae,0,15.6,6.9,2461,Arthrothamnus,Arthrothamnus,,,NA,NA,NA,NA,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Arum_maculatum,Arum,maculatum,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,common arum,NA,NA,0.4,3586,Arum,Arum,,,Plantae,Magnoliopsida,Alismatales,Araceae,NA
Terrestrial,NA,NA,Producer,NA,Giant_reed,Giant,reed,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,6.82,4030,Arundo,Arundo,,,NA,NA,NA,NA,NA
Marine,NA,Macrophytes,Producer,NA,Ascophyllum_nodosum,Ascophyllum,nodosum,van Ginneken et al 2011,Lily,2,24_06_20,Columbo et al 2017,NA,Brown algae,0,4,2,2827,Ascophyllum,Ascophyllum,,,Chromista,Phaeophyceae,Fucales,Fucaceae,NA
Marine,NA,Macrophytes,Producer,NA,Asparagopsis__armata,Asparagopsis,,Pereira et al 2012,Lily,2,24_06_20,Columbo et al 2017,NA,Red algae,0,2.9,0,2605,Asparagopsis,Asparagopsis,,,Plantae,Florideophyceae,Bonnemaisoniales,Bonnemaisoniaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Asparagus_officinalis,Asparagus,officinalis,Martins et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,Asparagus,NA,NA,23.7,3948,Asparagus,Asparagus,,,Plantae,Magnoliopsida,Asparagales,Asparagaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Asphodelus__tenuifolius,Asphodelus,,Freije et al 2013,Lily,2,24_06_20,Columbo et al 2017,NA,Wild onion,NA,NA,21.64,3881,Asphodelus,Asphodelus,,,Plantae,Magnoliopsida,Asparagales,Xanthorrhoeaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Atriplex_patula,Atriplex,patula,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,Common orache,NA,NA,9,3587,Atriplex,Atriplex,,,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Atriplex_prostrata,Atriplex,prostrata,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,Spear-leaved orache,NA,NA,7,3588,Atriplex,Atriplex,,,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,NA
Terrestrial,NA,NA,Producer,NA,Atriplex_nummularia,Atriplex,nummularia,Lui et al 2002 (J Food Lipids),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,50,3976,Atriplex,Atriplex,,,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,NA
Marine,NA,Macrophytes,Producer,NA,Audouinella_purpurea,Audouinella,purpurea,Graeve et al 2002,Lily,2,24_06_20,Columbo et al 2017,NA,Red algae,0,60.3,0,2371,Audouinella,Audouinella,,,Plantae,Florideophyceae,Acrochaetiales,Acrochaetiaceae,NA
Terrestrial,NA,NA,Producer,NA,Austrocedrus_chilensis,Austrocedrus,chilensis,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,23,4141,Austrocedrus,Austrocedrus,,,Plantae,Pinopsida,Pinales,Cupressaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Avena_fatua,Avena,fatua,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,commonŒæwildŒæoat,NA,NA,0.8,3589,Avena,Avena,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Avena_fatua,Avena,fatua,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,commonŒæwildŒæoat,NA,NA,0.6,3590,Avena,Avena,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Avena_sativa,Avena,sativa,Dubois et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,Oats,NA,NA,1.3,3798,Avena,Avena,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,NA,Producer,NA,Avena_fatua,Avena,fatua,Daun and Tkachuk 1976,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Wild oat,0,0,äóñ,4208,Avena,Avena,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Barbarea_verna,Barbarea,verna,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,Land cress,NA,NA,10.6,3591,Barbarea,Barbarea,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Barbarea_vulgaris,Barbarea,vulgaris,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,bittercress,NA,NA,8.7,3592,Barbarea,Barbarea,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,NA,Beta_maritima,Beta,maritima,Guil et al. 1996,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Wild chard,0,0,29.5,4211,Beta,Beta,,,Plantae,Magnoliopsida,Caryophyllales,Amaranthaceae,NA
Terrestrial,NA,NA,Producer,NA,Betula_nana,Betula,nana,Taipale et al 2016,NA,10,NA,Taipale et al 2016,NA,Terrestrial,0,0,16.5,3545,Betula,Betula,,,Plantae,Magnoliopsida,Fagales,Betulaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Borago_officinalis,Borago,officinalis,Dubois et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,Borage,NA,NA,0.4,3799,Borago,Borago,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Terrestrial,NA,NA,Producer,NA,Borago_officinalis,Borago,officinalis,Guil-Guerrero et al. 2013,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Borage,0,0,äóñ,4224,Borago,Borago,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Terrestrial,NA,NA,Producer,NA,Borago_officinalis,Borago,officinalis,Pereira et al. 2011,Miguel,16,27_11_2019,"Guil-Guerrero J., Torija-Isasa M. (2016) Fatty Acid Profiles of Mediterranean Wild Edible Plants. In: Síçnchez-Mata M., Tardí_o J. (eds) Mediterranean Wild Edible Plants. Springer, New York, NY",NA,Borage,0,0,12.3,4231,Borago,Borago,,,Plantae,Magnoliopsida,Boraginales,Boraginaceae,NA
Marine,NA,Macrophytes,Producer,NA,Bornetia__secundiflora,Bornetia,,Pereira et al 2012,Lily,2,24_06_20,Columbo et al 2017,NA,Red algae,0,27.26,0,2606,Bornetia,Bornetia,,,Plantae,Florideophyceae,Ceramiales,Ceramiaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Kalacheva et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0.1,37.2,457,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Kalacheva et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,31.7,458,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Kalacheva et al 2002,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,15,459,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Sushchik et al 2003,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,38.3,463,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Sushchik et al 2003,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,29.4,464,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Freshwater,NA,NA,Producer,NA,Botryococcus_Braunii,Botryococcus,Braunii,Sushchik et al 2003,Lily,8,3_07_2020,Hixson et al 2016,NA,Chlorophytes,0,0,19,465,Botryococcus,Botryococcus,,,Plantae,Trebouxiophyceae,Trebouxiales,Botryococcaceae,NA
Terrestrial,NA,NA,Producer,NA,Bowenia_spectabilis,Bowenia,spectabilis,Mongrand et al. 2001 (Phytochemistry),Lily,5,NA,Twining et al 2016,NA,Plant greens,0,0,36.5,4046,Bowenia,Bowenia,,,Plantae,Cycadopsida,Cycadales,Zamiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Brassica_juncea,Brassica,juncea,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,Indian mustard,NA,NA,19,3593,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Brassica_nigra,Brassica,nigra,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,black mustard,NA,NA,12.9,3594,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Brassica_alba,Brassica,alba,Dubois et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,White Mustard Seed,NA,NA,12.5,3800,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Brassica_napus,Brassica,napus,Dubois et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,Rapeseed,NA,NA,9.9,3801,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,seeds,Brassica_napus,Brassica,napus,"Beyzi et al., 2019",Nemiah Ladd,17,NA,NA,NA,Rapeseed,0.65,0.23,9.01,4239,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,seeds,Brassica_napus,Brassica,napus,"Beyzi et al., 2019",Nemiah Ladd,17,NA,NA,NA,Rapeseed,0.67,0.27,8.74,4240,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,seeds,Brassica_napus,Brassica,napus,"Beyzi et al., 2019",Nemiah Ladd,17,NA,NA,NA,Rapeseed,0.73,0.23,9.56,4241,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,seeds,Brassica_napus,Brassica,napus,"Beyzi et al., 2019",Nemiah Ladd,17,NA,NA,NA,Rapeseed,0.78,0.28,9.56,4242,Brassica,Brassica,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Bromus_hordeaceus,Bromus,hordeaceus,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,bullŒægrass,NA,NA,8.7,3595,Bromus,Bromus,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Bromus_sterilis,Bromus,sterilis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,sterileŒæbrome,NA,NA,11.4,3596,Bromus,Bromus,,,Plantae,Magnoliopsida,Poales,Poaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Bryonia_dioica,Bryonia,dioica,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,red bryony,NA,NA,0.3,3597,Bryonia,Bryonia,,,Plantae,Magnoliopsida,Cucurbitales,Cucurbitaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Bryonia_alba,Bryonia,alba,Martins et al 2007,Lily,2,24_06_20,Columbo et al 2017,NA,White Bryony,NA,NA,70.3,3949,Bryonia,Bryonia,,,Plantae,Magnoliopsida,Cucurbitales,Cucurbitaceae,NA
Marine,NA,Macrophytes,Producer,NA,Bryopsis_hypnoidea,Bryopsis,hypnoidea,Dembitsky et al 1991,Lily,2,24_06_20,Columbo et al 2017,NA,Green algae,0,2.7,12.9,2284,Bryopsis,Bryopsis,,,Plantae,Ulvophyceae,Bryopsidales,Bryopsidaceae,NA
Marine,NA,Macrophytes,Producer,NA,Bryopsis_plumosa,Bryopsis,plumosa,Dembitsky et al 1991,Lily,2,24_06_20,Columbo et al 2017,NA,Green algae,0,0.8,12.4,2285,Bryopsis,Bryopsis,,,Plantae,Ulvophyceae,Bryopsidales,Bryopsidaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Bupleurum_rotundifolium,Bupleurum,rotundifolium,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,hare's ear,NA,NA,0.6,3598,Bupleurum,Bupleurum,,,Plantae,Magnoliopsida,Apiales,Apiaceae,NA
Terrestrial,NA,Terrestrial plants,Producer,NA,Calepina_irregularis,Calepina,irregularis,Bretagnolle et al. 2015,Lily,2,24_06_20,Columbo et al 2017,NA,white ball-mustard,NA,NA,25.4,3599,Calepina,Calepina,,,Plantae,Magnoliopsida,Brassicales,Brassicaceae,NA
Terrestrial,NA,NA,Producer,NA,Wild_calla,Wild,calla,Malainey et al 1999 (J Arch Sci),Lily,5,NA,Twining et al 2016,NA,Roots,0,0,12.85,4038,Calla,Calla,,,NA,NA,NA,NA,NA
